EmployeeID,Department,Region_Employment,Education Level,Gender,Recruitment Channel,NO_Trainings_LstYear,Age,previous_year_rating,Service Length,Awards,Avg_Training_Score,Is Promoted
11076,Procurement,22,Bachelor's,f,other,2,27.0,3.0,5,NO,66.0,NO
47360,Operations,2,Bachelor's,f,other,1,33.0,4.0,6,NO,58.0,NO
51301,Analytics,22,Bachelor's,m,,2,29.0,2.0,7,NO,81.0,YES
28790,Finance,22,Bachelor's,m,other,1,36.0,3.0,4,NO,,NO
59256,Sales & Marketing,22,Master's & above,f,sourcing,1,35.0,4.0,7,NO,48.0,NO
63588,Operations,4,Bachelor's,m,,1,30.0,5.0,5,NO,58.0,NO
70671,Sales & Marketing,31,Bachelor's,m,,1,30.0,4.0,9,NO,48.0,NO
70290,Procurement,29,Bachelor's,m,other,1,33.0,5.0,7,NO,70.0,NO
56697,Legal,20,Bachelor's,m,other,1,29.0,,1,NO,63.0,NO
41996,Sales & Marketing,5,Bachelor's,m,sourcing,1,31.0,5.0,5,NO,49.0,NO
70380,Operations,27,Bachelor's,f,sourcing,1,35.0,3.0,10,NO,57.0,NO
73004,Finance,2,Bachelor's,m,,1,34.0,5.0,6,NO,64.0,NO
36735,Sales & Marketing,26,Bachelor's,m,sourcing,1,24.0,1.0,2,NO,48.0,NO
77678,Sales & Marketing,2,Bachelor's,m,,2,58.0,1.0,6,NO,47.0,NO
40272,Sales & Marketing,27,Bachelor's,m,sourcing,3,28.0,3.0,5,YES,49.0,NO
10124,Sales & Marketing,24,Bachelor's,m,sourcing,1,40.0,1.0,3,NO,51.0,NO
66774,Operations,21,Bachelor's,f,sourcing,1,43.0,5.0,12,NO,63.0,NO
11826,Sales & Marketing,19,Bachelor's,m,other,1,41.0,1.0,16,NO,50.0,NO
60227,Technology,15,Bachelor's,m,other,2,38.0,1.0,4,NO,76.0,NO
20672,Finance,2,Bachelor's,m,other,1,29.0,3.0,6,NO,64.0,NO
71431,Sales & Marketing,25,Bachelor's,m,sourcing,1,27.0,,1,NO,49.0,NO
34990,Operations,4,Bachelor's,f,other,1,32.0,3.0,6,NO,60.0,NO
67690,Procurement,8,Bachelor's,m,,1,27.0,5.0,4,NO,97.0,YES
45781,Sales & Marketing,20,Bachelor's,f,other,1,34.0,1.0,4,YES,51.0,NO
64655,HR,2,Bachelor's,f,sourcing,1,59.0,4.0,3,NO,52.0,NO
50307,HR,7,Bachelor's,f,,1,29.0,3.0,4,NO,49.0,NO
40022,Procurement,27,Bachelor's,m,sourcing,2,27.0,,1,NO,67.0,YES
15447,Technology,13,Bachelor's,m,sourcing,3,43.0,5.0,15,NO,83.0,YES
71263,Procurement,4,Bachelor's,m,other,1,38.0,5.0,7,NO,70.0,NO
31784,R&D,22,Master's & above,m,,1,,4.0,4,NO,85.0,NO
20757,Procurement,2,Bachelor's,m,,2,40.0,3.0,8,NO,72.0,NO
51901,Analytics,31,Master's & above,m,sourcing,1,42.0,5.0,10,NO,83.0,NO
24425,Procurement,2,Bachelor's,f,,1,27.0,2.0,6,NO,71.0,NO
73836,Operations,4,Bachelor's,m,,1,29.0,3.0,6,NO,58.0,NO
72669,HR,15,Master's & above,m,,1,31.0,5.0,5,NO,44.0,NO
41932,Procurement,2,Bachelor's,m,other,3,30.0,3.0,3,NO,65.0,NO
51239,Technology,2,Bachelor's,m,referred,1,33.0,4.0,8,NO,81.0,NO
6550,Technology,28,Bachelor's,f,other,1,28.0,3.0,2,NO,81.0,NO
35405,Technology,2,Bachelor's,f,other,1,41.0,3.0,11,NO,76.0,NO
60470,HR,27,Master's & above,m,other,1,41.0,3.0,8,NO,52.0,NO
62755,Analytics,31,Bachelor's,m,other,1,23.0,3.0,2,NO,85.0,NO
25996,Analytics,28,Bachelor's,m,other,1,28.0,4.0,4,NO,85.0,YES
35693,Sales & Marketing,32,Bachelor's,f,sourcing,1,28.0,3.0,2,NO,43.0,NO
76690,Sales & Marketing,22,Bachelor's,m,other,2,30.0,2.0,2,NO,50.0,NO
64635,Sales & Marketing,22,Bachelor's,m,other,1,30.0,3.0,7,NO,51.0,NO
52800,Operations,8,Bachelor's,m,sourcing,1,30.0,3.0,5,NO,58.0,NO
41749,Sales & Marketing,7,Bachelor's,m,other,1,27.0,5.0,4,NO,46.0,NO
26318,Analytics,19,Bachelor's,m,other,1,33.0,3.0,7,NO,87.0,NO
29751,Technology,2,Bachelor's,m,referred,2,37.0,3.0,2,NO,80.0,NO
50578,Operations,22,Below Secondary,f,other,1,24.0,,1,NO,57.0,NO
77791,Analytics,2,Bachelor's,m,sourcing,1,41.0,4.0,7,NO,82.0,NO
42604,Procurement,8,Master's & above,f,other,1,35.0,2.0,2,NO,70.0,NO
27583,Sales & Marketing,26,Bachelor's,m,other,1,31.0,4.0,4,NO,47.0,NO
69538,Operations,23,Master's & above,f,other,1,32.0,3.0,5,NO,59.0,NO
7794,Procurement,2,Bachelor's,m,other,2,28.0,3.0,4,NO,69.0,NO
50412,Operations,27,Bachelor's,m,sourcing,1,36.0,3.0,10,NO,58.0,NO
71817,Operations,2,Bachelor's,f,sourcing,1,37.0,5.0,7,NO,59.0,NO
65728,Operations,26,Bachelor's,f,sourcing,1,30.0,5.0,4,NO,58.0,NO
22232,Operations,28,Bachelor's,m,other,1,29.0,4.0,2,NO,58.0,NO
75005,Technology,26,Master's & above,m,sourcing,1,48.0,4.0,18,NO,82.0,NO
23912,Operations,2,Master's & above,m,referred,1,41.0,3.0,2,NO,52.0,NO
4325,Operations,2,Bachelor's,f,other,1,50.0,5.0,16,NO,54.0,NO
36651,Operations,14,Bachelor's,m,sourcing,1,32.0,1.0,3,NO,,NO
28096,Finance,25,Master's & above,m,sourcing,1,0.0,3.0,2,NO,53.0,NO
45228,Procurement,22,Bachelor's,m,other,1,27.0,,1,NO,69.0,NO
58912,Analytics,9,Bachelor's,m,,2,28.0,4.0,7,NO,87.0,NO
32438,Sales & Marketing,2,Bachelor's,m,other,1,26.0,2.0,2,NO,53.0,NO
65200,Procurement,7,Bachelor's,f,other,2,35.0,3.0,10,NO,73.0,NO
27144,Sales & Marketing,13,,m,other,1,31.0,2.0,6,NO,50.0,NO
6611,Analytics,22,Master's & above,m,other,2,38.0,5.0,7,NO,86.0,NO
18945,Operations,2,Bachelor's,m,other,1,36.0,3.0,5,NO,56.0,NO
4862,Operations,22,Bachelor's,m,other,1,56.0,3.0,7,NO,,NO
23665,Procurement,27,Bachelor's,m,sourcing,1,24.0,,1,NO,69.0,NO
9166,Sales & Marketing,6,Bachelor's,f,sourcing,1,26.0,,1,NO,48.0,NO
8492,Operations,27,Bachelor's,f,other,1,32.0,4.0,4,NO,56.0,NO
60792,Sales & Marketing,2,,f,sourcing,1,32.0,2.0,5,NO,47.0,NO
65351,Operations,4,Master's & above,f,,1,37.0,4.0,3,NO,62.0,NO
58742,Operations,2,Bachelor's,m,sourcing,1,30.0,5.0,7,NO,75.0,YES
22453,Operations,7,Bachelor's,f,sourcing,1,47.0,4.0,19,NO,,YES
65748,Operations,7,Master's & above,f,sourcing,1,36.0,5.0,5,NO,,YES
70073,Technology,26,Bachelor's,m,,1,27.0,1.0,4,NO,84.0,NO
57383,Sales & Marketing,31,Master's & above,m,other,1,40.0,1.0,9,NO,50.0,NO
38099,R&D,2,Bachelor's,m,sourcing,2,37.0,5.0,3,NO,86.0,NO
68738,Procurement,23,Bachelor's,f,other,2,31.0,3.0,3,NO,75.0,NO
11570,Procurement,10,Master's & above,m,other,1,44.0,4.0,6,NO,70.0,NO
31257,Sales & Marketing,2,Bachelor's,m,other,1,47.0,4.0,3,NO,50.0,NO
40956,Finance,29,Bachelor's,m,other,1,29.0,,1,NO,58.0,NO
53140,Analytics,2,Master's & above,m,sourcing,1,44.0,3.0,2,NO,80.0,NO
43204,Procurement,2,Master's & above,f,referred,1,55.0,4.0,14,NO,70.0,NO
46481,Finance,11,Bachelor's,m,other,1,30.0,5.0,6,NO,57.0,NO
54706,Operations,2,Bachelor's,f,,1,31.0,4.0,5,NO,60.0,NO
60577,Sales & Marketing,22,Bachelor's,f,other,2,29.0,3.0,8,NO,55.0,NO
30875,Technology,12,Bachelor's,m,other,1,38.0,3.0,3,NO,79.0,NO
56790,Procurement,2,Below Secondary,m,other,1,26.0,3.0,2,NO,71.0,NO
13212,Operations,23,Bachelor's,m,,1,30.0,1.0,6,NO,,NO
13377,Analytics,15,Bachelor's,m,,2,37.0,3.0,5,NO,85.0,NO
29876,Analytics,22,,m,other,1,31.0,3.0,8,NO,81.0,NO
30775,Sales & Marketing,34,Bachelor's,m,sourcing,1,28.0,2.0,3,NO,50.0,NO
56250,Technology,13,Bachelor's,f,other,1,40.0,4.0,6,NO,80.0,NO
16206,Finance,26,Bachelor's,f,,1,31.0,3.0,3,NO,60.0,NO
57746,Operations,22,Bachelor's,f,sourcing,2,38.0,4.0,10,NO,56.0,YES
57478,Procurement,7,Bachelor's,m,other,1,31.0,5.0,3,NO,69.0,NO
17525,HR,2,Bachelor's,m,referred,1,31.0,3.0,3,NO,50.0,NO
53525,Analytics,2,Bachelor's,m,,1,28.0,1.0,6,NO,85.0,NO
20181,Procurement,2,Master's & above,m,other,1,59.0,4.0,15,NO,72.0,NO
28220,-,1,Master's & above,f,,1,35.0,3.0,8,NO,81.0,NO
72410,Sales & Marketing,11,Bachelor's,m,sourcing,2,27.0,5.0,3,NO,,NO
67316,Sales & Marketing,1,Master's & above,m,,1,40.0,3.0,7,NO,50.0,NO
74797,Procurement,2,Bachelor's,f,sourcing,1,30.0,3.0,5,YES,70.0,YES
41596,Sales & Marketing,2,Master's & above,m,,1,58.0,3.0,7,NO,49.0,NO
16169,Operations,26,Bachelor's,f,other,1,28.0,5.0,5,NO,59.0,NO
70331,Finance,2,Bachelor's,m,other,1,52.0,4.0,8,NO,59.0,NO
29638,Sales & Marketing,31,Bachelor's,f,,1,28.0,3.0,4,NO,48.0,NO
11677,Sales & Marketing,2,Bachelor's,m,,1,40.0,1.0,11,NO,51.0,NO
62799,Procurement,10,Master's & above,f,,1,32.0,5.0,5,NO,92.0,YES
62652,Finance,2,Bachelor's,f,other,1,25.0,4.0,3,NO,,NO
77442,Operations,19,Bachelor's,m,sourcing,1,36.0,5.0,8,NO,57.0,NO
66641,Procurement,2,Bachelor's,f,,2,37.0,3.0,2,NO,68.0,NO
15046,Sales & Marketing,2,Bachelor's,f,sourcing,2,35.0,1.0,10,NO,58.0,NO
73942,HR,2,Master's & above,f,other,1,,3.0,6,NO,49.0,NO
72979,Sales & Marketing,15,Bachelor's,f,other,1,42.0,5.0,4,NO,49.0,NO
7645,Finance,22,Master's & above,f,other,2,31.0,4.0,4,NO,58.0,NO
63934,Technology,2,Bachelor's,m,sourcing,2,31.0,3.0,3,NO,76.0,NO
50677,Procurement,10,Master's & above,m,other,2,37.0,4.0,8,NO,68.0,NO
17360,Technology,11,Bachelor's,m,sourcing,1,27.0,,1,NO,79.0,NO
60731,Sales & Marketing,26,Master's & above,m,sourcing,1,39.0,3.0,7,NO,51.0,NO
21877,Sales & Marketing,7,,m,other,1,38.0,1.0,3,NO,52.0,NO
77592,HR,22,Bachelor's,f,,1,30.0,4.0,2,NO,52.0,NO
30490,Sales & Marketing,5,Bachelor's,m,,1,31.0,5.0,5,NO,49.0,NO
68185,Operations,15,Bachelor's,m,sourcing,1,29.0,4.0,2,NO,60.0,NO
19372,Analytics,4,Bachelor's,m,other,1,35.0,5.0,6,NO,84.0,NO
37286,R&D,26,Bachelor's,m,other,1,27.0,3.0,4,NO,83.0,NO
52243,Operations,8,Bachelor's,f,other,1,30.0,3.0,3,NO,59.0,NO
49956,Operations,12,Bachelor's,f,other,1,32.0,5.0,7,YES,93.0,YES
17018,Technology,27,Bachelor's,f,sourcing,2,25.0,,1,NO,77.0,NO
76135,-,2,Master's & above,m,other,1,60.0,4.0,16,NO,48.0,NO
41611,Sales & Marketing,25,Bachelor's,m,other,1,30.0,4.0,2,NO,52.0,NO
51920,Technology,8,Master's & above,f,sourcing,1,36.0,5.0,9,YES,92.0,YES
45927,Sales & Marketing,20,Bachelor's,m,,1,43.0,1.0,12,NO,48.0,NO
37335,HR,5,Bachelor's,f,sourcing,1,33.0,5.0,7,NO,51.0,NO
46098,Sales & Marketing,19,Master's & above,m,sourcing,1,36.0,5.0,9,NO,49.0,NO
68877,Sales & Marketing,30,,m,sourcing,1,23.0,4.0,2,NO,46.0,NO
722,Analytics,26,Master's & above,m,sourcing,1,35.0,4.0,8,NO,84.0,NO
60789,Analytics,2,Bachelor's,m,other,2,44.0,2.0,6,NO,86.0,NO
803,Sales & Marketing,22,Master's & above,m,other,1,43.0,5.0,14,NO,48.0,NO
34745,Operations,13,Bachelor's,m,sourcing,1,45.0,3.0,19,NO,63.0,NO
14279,Analytics,32,Bachelor's,m,other,1,29.0,3.0,1,NO,87.0,NO
26236,Sales & Marketing,15,Bachelor's,m,other,1,41.0,1.0,16,NO,52.0,NO
23844,Sales & Marketing,6,Bachelor's,f,sourcing,1,27.0,3.0,1,NO,54.0,NO
2621,Procurement,2,Bachelor's,f,sourcing,1,32.0,1.0,3,NO,69.0,NO
14476,Legal,7,Bachelor's,m,,1,34.0,4.0,4,NO,56.0,NO
45664,Analytics,26,Bachelor's,m,,1,29.0,4.0,3,NO,85.0,NO
67036,Sales & Marketing,26,Bachelor's,m,other,1,31.0,5.0,6,NO,44.0,NO
19966,Sales & Marketing,27,Master's & above,m,other,1,37.0,5.0,3,NO,56.0,YES
3756,Operations,31,Bachelor's,m,sourcing,1,46.0,4.0,8,NO,58.0,NO
70170,Operations,13,Bachelor's,m,,1,37.0,5.0,5,NO,62.0,NO
50168,Procurement,2,Master's & above,m,other,1,45.0,2.0,7,NO,71.0,NO
8391,Technology,2,Below Secondary,m,other,1,24.0,3.0,2,NO,75.0,NO
8867,Legal,27,Bachelor's,f,other,1,27.0,2.0,2,NO,,YES
54331,Sales & Marketing,2,Bachelor's,f,other,1,60.0,2.0,30,NO,48.0,NO
41404,Procurement,2,Bachelor's,f,referred,1,35.0,4.0,8,NO,68.0,NO
5908,Operations,25,Bachelor's,m,,1,29.0,,1,NO,60.0,NO
2874,Operations,22,Bachelor's,m,sourcing,1,46.0,5.0,16,NO,55.0,NO
61825,Analytics,2,Bachelor's,m,sourcing,2,30.0,2.0,2,NO,82.0,NO
43647,Sales & Marketing,15,,m,other,1,34.0,3.0,3,NO,48.0,NO
67750,Analytics,22,,m,other,1,28.0,5.0,5,NO,86.0,YES
24857,Sales & Marketing,32,Bachelor's,f,other,1,31.0,1.0,3,NO,47.0,NO
25287,Sales & Marketing,2,Bachelor's,m,referred,1,52.0,5.0,7,NO,53.0,NO
70016,Operations,19,Master's & above,m,sourcing,1,36.0,4.0,6,NO,64.0,NO
76129,Operations,20,Bachelor's,f,other,1,38.0,5.0,10,NO,64.0,NO
75739,Technology,7,Master's & above,m,other,1,55.0,4.0,24,NO,78.0,NO
33788,Sales & Marketing,25,Bachelor's,m,sourcing,1,31.0,3.0,5,NO,52.0,NO
49599,Analytics,26,Bachelor's,m,other,1,28.0,5.0,3,NO,86.0,NO
46400,Operations,8,,m,,1,29.0,3.0,6,NO,60.0,NO
27340,Sales & Marketing,23,Bachelor's,m,sourcing,1,31.0,4.0,6,NO,52.0,NO
10964,Sales & Marketing,7,Master's & above,m,sourcing,2,46.0,1.0,11,NO,47.0,NO
48471,Operations,27,Master's & above,m,other,2,38.0,5.0,5,NO,63.0,NO
14093,Operations,23,Master's & above,m,,1,42.0,4.0,2,NO,64.0,NO
5323,Sales & Marketing,15,,m,other,1,45.0,1.0,5,NO,48.0,NO
65879,Operations,22,Master's & above,m,sourcing,1,40.0,3.0,3,NO,60.0,NO
66920,Sales & Marketing,2,,m,,1,42.0,2.0,11,NO,52.0,NO
14663,Finance,22,Bachelor's,f,,2,27.0,4.0,4,NO,63.0,NO
54342,Technology,2,Bachelor's,m,sourcing,1,36.0,5.0,4,NO,81.0,NO
59754,Technology,2,Master's & above,m,other,1,49.0,4.0,6,NO,78.0,NO
38998,Legal,2,Below Secondary,m,,1,25.0,,1,NO,,NO
71425,Sales & Marketing,25,Master's & above,f,other,1,40.0,1.0,5,NO,43.0,NO
2222,Operations,15,Bachelor's,m,,2,34.0,3.0,7,NO,60.0,NO
42335,Sales & Marketing,30,Bachelor's,m,,1,27.0,2.0,4,NO,48.0,NO
36165,Technology,30,Master's & above,m,sourcing,1,35.0,3.0,4,NO,79.0,NO
15166,Sales & Marketing,29,Bachelor's,m,sourcing,3,31.0,1.0,6,NO,53.0,NO
61493,Sales & Marketing,6,Bachelor's,f,other,1,28.0,5.0,3,NO,47.0,NO
48150,Sales & Marketing,29,Bachelor's,m,other,1,25.0,1.0,2,NO,52.0,NO
65745,Operations,15,Master's & above,m,sourcing,1,42.0,5.0,7,NO,55.0,NO
33589,Sales & Marketing,2,Bachelor's,m,sourcing,3,60.0,1.0,9,NO,49.0,NO
33444,Sales & Marketing,9,Bachelor's,m,other,1,30.0,3.0,3,NO,47.0,NO
39135,Technology,7,Master's & above,m,other,2,42.0,3.0,2,NO,79.0,NO
5986,Analytics,2,Master's & above,m,sourcing,1,60.0,3.0,16,NO,85.0,NO
36648,Sales & Marketing,22,Bachelor's,m,,2,34.0,1.0,9,NO,53.0,NO
35134,Operations,23,Bachelor's,f,sourcing,1,32.0,3.0,7,NO,62.0,NO
50673,HR,8,Bachelor's,m,other,1,29.0,3.0,6,NO,51.0,NO
9053,Analytics,20,Bachelor's,m,other,1,27.0,3.0,5,NO,84.0,NO
12052,Sales & Marketing,1,Master's & above,f,sourcing,1,37.0,3.0,4,NO,48.0,NO
54611,Sales & Marketing,14,Bachelor's,f,sourcing,1,44.0,2.0,15,NO,46.0,NO
42130,Procurement,7,Bachelor's,m,,2,34.0,5.0,8,NO,68.0,NO
28800,Technology,5,Master's & above,m,other,2,37.0,3.0,4,NO,77.0,NO
71481,Finance,15,Bachelor's,m,other,1,30.0,3.0,5,NO,57.0,NO
2410,Technology,8,Bachelor's,m,other,1,31.0,1.0,4,NO,79.0,NO
33383,Sales & Marketing,2,Bachelor's,f,other,1,52.0,5.0,25,NO,51.0,NO
64510,Operations,2,Bachelor's,m,,3,44.0,4.0,7,NO,,NO
20783,Technology,31,Bachelor's,m,other,3,30.0,3.0,4,NO,86.0,NO
60144,Analytics,22,Bachelor's,m,sourcing,1,39.0,5.0,9,NO,81.0,NO
75989,Legal,22,Bachelor's,m,sourcing,1,28.0,,1,NO,55.0,NO
14946,Operations,2,Bachelor's,m,other,1,56.0,2.0,20,NO,58.0,NO
56185,Analytics,22,Bachelor's,f,sourcing,2,29.0,,1,NO,84.0,NO
60314,Sales & Marketing,17,Bachelor's,m,other,1,25.0,3.0,3,NO,48.0,NO
63154,Sales & Marketing,7,Bachelor's,m,,1,36.0,5.0,10,NO,49.0,NO
2168,Analytics,26,Bachelor's,m,other,1,46.0,5.0,14,NO,84.0,NO
44016,Procurement,2,Master's & above,f,sourcing,1,33.0,4.0,9,NO,75.0,NO
58738,Operations,7,Bachelor's,m,other,1,38.0,1.0,10,NO,62.0,NO
42410,Operations,2,Bachelor's,f,other,1,39.0,5.0,4,NO,59.0,NO
27657,Operations,6,Bachelor's,f,other,1,,2.0,9,NO,60.0,NO
72966,Sales & Marketing,13,Bachelor's,m,sourcing,1,38.0,4.0,7,NO,90.0,YES
47960,Sales & Marketing,2,,m,other,2,22.0,,1,NO,50.0,NO
22975,Legal,22,Bachelor's,m,sourcing,1,33.0,4.0,6,NO,55.0,NO
8223,Operations,7,Bachelor's,m,other,1,32.0,3.0,3,NO,65.0,NO
45301,Operations,19,Bachelor's,m,sourcing,1,34.0,4.0,5,NO,59.0,NO
2968,HR,2,Bachelor's,f,other,1,41.0,3.0,7,NO,50.0,NO
49078,Sales & Marketing,15,,m,other,1,33.0,2.0,7,NO,48.0,NO
28898,Sales & Marketing,6,Bachelor's,f,other,1,37.0,1.0,2,NO,49.0,NO
59721,Operations,5,Bachelor's,m,sourcing,1,32.0,3.0,2,NO,59.0,NO
68398,Sales & Marketing,28,Bachelor's,m,,1,30.0,,1,NO,47.0,NO
47753,Procurement,3,Master's & above,m,other,1,56.0,1.0,24,NO,71.0,NO
40280,Legal,22,Bachelor's,m,other,1,35.0,3.0,4,YES,70.0,YES
16242,Procurement,2,Below Secondary,m,sourcing,4,23.0,3.0,2,NO,67.0,NO
74418,HR,2,Bachelor's,f,sourcing,1,55.0,4.0,4,NO,50.0,NO
36467,Procurement,11,Bachelor's,m,sourcing,1,27.0,5.0,4,NO,68.0,NO
14387,Procurement,2,Bachelor's,m,,3,25.0,5.0,2,NO,80.0,YES
52377,Technology,30,Bachelor's,m,,1,32.0,4.0,6,NO,79.0,NO
51382,Procurement,11,Bachelor's,m,,1,28.0,3.0,6,NO,68.0,NO
6218,Procurement,2,Bachelor's,m,other,1,36.0,5.0,8,NO,72.0,NO
61521,Sales & Marketing,22,Master's & above,f,sourcing,1,40.0,3.0,12,NO,50.0,NO
56528,Operations,15,Master's & above,f,,1,35.0,4.0,7,NO,63.0,NO
68212,Sales & Marketing,2,Master's & above,m,referred,1,32.0,3.0,9,NO,89.0,YES
21413,Procurement,2,Below Secondary,f,sourcing,1,23.0,,1,NO,73.0,NO
29728,Procurement,15,Bachelor's,m,,2,35.0,3.0,7,NO,72.0,NO
56152,Operations,2,Bachelor's,f,other,1,36.0,4.0,9,NO,63.0,NO
71365,Analytics,11,Bachelor's,m,other,1,28.0,3.0,2,NO,82.0,NO
10087,Sales & Marketing,2,Bachelor's,f,other,1,43.0,5.0,15,NO,52.0,NO
63175,Sales & Marketing,2,Bachelor's,m,sourcing,2,35.0,3.0,2,NO,48.0,NO
26552,Technology,7,Bachelor's,m,,1,40.0,3.0,10,NO,74.0,YES
70925,Operations,7,Bachelor's,m,sourcing,1,34.0,5.0,6,NO,60.0,NO
16200,Technology,7,Bachelor's,f,other,1,39.0,3.0,2,NO,80.0,NO
65996,Sales & Marketing,13,Bachelor's,m,other,1,44.0,1.0,15,NO,48.0,NO
43849,Sales & Marketing,28,Bachelor's,m,other,1,39.0,5.0,9,NO,,YES
41654,Sales & Marketing,2,Master's & above,m,other,1,60.0,5.0,10,NO,46.0,NO
57939,Technology,7,Master's & above,m,referred,2,34.0,4.0,4,YES,80.0,NO
54256,Operations,8,Bachelor's,m,sourcing,1,25.0,4.0,2,NO,58.0,NO
4395,Analytics,22,Bachelor's,m,sourcing,1,31.0,3.0,3,NO,84.0,YES
25569,Operations,2,Bachelor's,m,referred,1,33.0,5.0,8,NO,65.0,NO
47507,Operations,19,Bachelor's,m,other,1,26.0,4.0,2,NO,,NO
56281,Sales & Marketing,34,Bachelor's,m,other,1,28.0,,1,NO,54.0,NO
10056,Sales & Marketing,28,Master's & above,m,other,1,32.0,4.0,6,NO,49.0,NO
47085,Operations,23,Bachelor's,m,other,1,37.0,3.0,3,NO,66.0,NO
44385,Operations,29,Master's & above,m,other,1,35.0,4.0,5,NO,,NO
67370,Sales & Marketing,5,Bachelor's,m,other,2,27.0,3.0,4,NO,47.0,NO
58285,Analytics,22,Bachelor's,m,other,3,27.0,5.0,1,NO,82.0,NO
34443,Sales & Marketing,2,,f,other,1,34.0,3.0,8,NO,51.0,NO
27564,Procurement,11,Master's & above,m,other,1,33.0,3.0,9,NO,68.0,NO
75712,Sales & Marketing,2,Master's & above,m,sourcing,2,37.0,5.0,6,NO,49.0,NO
49580,Sales & Marketing,16,,m,,1,21.0,,1,NO,51.0,NO
55135,Sales & Marketing,2,Bachelor's,f,other,1,59.0,3.0,18,NO,55.0,NO
6471,Technology,26,Bachelor's,m,other,1,27.0,3.0,4,NO,78.0,NO
40398,Procurement,2,Bachelor's,f,other,1,30.0,5.0,3,NO,75.0,NO
43694,Operations,8,Master's & above,f,other,1,33.0,5.0,7,NO,56.0,NO
63208,Technology,5,Master's & above,m,sourcing,1,33.0,3.0,4,NO,81.0,NO
47210,Operations,22,Master's & above,f,sourcing,1,31.0,4.0,4,NO,58.0,NO
10221,Procurement,17,Master's & above,f,other,1,36.0,3.0,7,NO,71.0,NO
26067,Procurement,27,Master's & above,f,,1,38.0,1.0,7,NO,67.0,NO
24384,Operations,27,Bachelor's,m,sourcing,1,27.0,4.0,4,NO,57.0,NO
56101,Sales & Marketing,2,Bachelor's,f,other,1,42.0,3.0,5,NO,46.0,NO
44907,Legal,2,Master's & above,m,other,1,41.0,3.0,3,NO,60.0,NO
231,Technology,2,Master's & above,m,sourcing,1,42.0,1.0,7,NO,78.0,NO
37013,Operations,13,Master's & above,m,other,1,40.0,3.0,14,NO,59.0,NO
31877,Operations,32,Bachelor's,f,,1,30.0,5.0,3,YES,66.0,YES
27530,Procurement,2,Bachelor's,m,sourcing,4,41.0,4.0,13,NO,67.0,NO
42242,Sales & Marketing,2,Bachelor's,f,other,1,52.0,5.0,3,NO,49.0,NO
29096,Sales & Marketing,2,Bachelor's,m,sourcing,1,41.0,2.0,9,NO,52.0,NO
66077,Analytics,23,Bachelor's,m,other,1,34.0,3.0,10,NO,82.0,NO
7459,Procurement,26,Bachelor's,m,other,1,38.0,3.0,2,NO,76.0,NO
65436,Operations,7,Master's & above,m,other,1,58.0,5.0,5,NO,62.0,NO
40368,Sales & Marketing,2,Bachelor's,m,sourcing,1,37.0,5.0,5,NO,51.0,YES
53109,Procurement,27,Master's & above,m,,1,42.0,5.0,8,NO,73.0,NO
67437,Operations,2,,m,other,1,35.0,3.0,8,NO,54.0,NO
74514,Technology,13,Master's & above,m,other,2,40.0,3.0,2,NO,81.0,NO
24449,Operations,27,Bachelor's,f,sourcing,1,40.0,3.0,7,NO,60.0,NO
47048,Operations,2,Master's & above,f,sourcing,2,39.0,3.0,10,NO,99.0,YES
63559,Operations,7,Bachelor's,m,sourcing,1,25.0,,1,NO,55.0,NO
30869,Sales & Marketing,17,Master's & above,m,,2,38.0,4.0,7,NO,48.0,NO
1804,Operations,22,Bachelor's,m,other,1,30.0,2.0,2,NO,59.0,NO
15202,Operations,13,Bachelor's,m,other,1,29.0,3.0,3,NO,59.0,NO
66706,Technology,29,Master's & above,f,,1,31.0,3.0,3,NO,77.0,YES
65296,Analytics,2,Master's & above,m,other,2,38.0,3.0,10,NO,80.0,NO
50559,Sales & Marketing,13,Bachelor's,m,sourcing,2,28.0,3.0,3,NO,48.0,NO
23792,Technology,6,Bachelor's,f,sourcing,1,42.0,3.0,11,NO,80.0,NO
17612,Technology,1,Master's & above,f,other,1,31.0,3.0,3,NO,83.0,NO
36848,Technology,16,Bachelor's,m,,1,42.0,3.0,3,NO,76.0,NO
2340,Technology,2,Master's & above,f,other,1,30.0,4.0,2,NO,77.0,NO
42213,Finance,2,Below Secondary,m,,2,22.0,,1,NO,62.0,NO
13176,Operations,7,Master's & above,f,sourcing,1,38.0,4.0,10,NO,58.0,NO
6672,Technology,30,Bachelor's,f,other,1,29.0,2.0,6,NO,79.0,NO
11807,Sales & Marketing,22,,m,,1,28.0,5.0,3,NO,51.0,NO
18875,R&D,22,Bachelor's,f,other,1,30.0,3.0,1,NO,83.0,NO
10176,Procurement,14,Bachelor's,m,,2,31.0,3.0,4,NO,72.0,NO
60178,Operations,12,Master's & above,f,sourcing,2,34.0,5.0,7,NO,64.0,NO
69048,Analytics,32,Bachelor's,m,other,1,27.0,2.0,4,NO,88.0,NO
59889,Procurement,2,Master's & above,f,other,1,43.0,3.0,10,NO,69.0,NO
55464,Procurement,14,Bachelor's,f,other,1,31.0,4.0,2,NO,70.0,NO
69389,Operations,7,Bachelor's,f,other,1,32.0,5.0,7,NO,58.0,NO
48537,Sales & Marketing,30,Bachelor's,m,,1,29.0,5.0,7,NO,48.0,NO
73076,Sales & Marketing,2,Bachelor's,f,other,1,59.0,4.0,7,NO,49.0,NO
